"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","whole_rake_density","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_natans","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","subbasin","potamogeton_robbinsii","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","ranunculus_aquatilis","potamogeton_pusillus","nitella_sp","myriophyllum_sibiricum","elodea_sp","potamogeton_amplifolius","nelumbo_lutea","zannichellia_palustris","utricularia_vulgaris","brasenia_schreberi","najas_guadalupensis","elodea_nuttallii","typha_sp","latitude","longitude","potamogeton_friesii","potamogeton_gramineus","typha_latifolia","lake_name","bidens_beckii","schoenoplectus_sp","zizania_sp","wolffia_columbiana","plant_height","eleocharis_acicularis","scirpus_sp","hippuris_vulgaris","no_veg_found","isoetes_echinospora","scirpus_validus","schoenoplectus_acutus","sagittaria_latifolia","stuckenia_filiformis","sparganium_americanum","phragmites_australis","sagittaria_graminea","potamogeton_pulcher","survey_notes","sparganium_eurycarpum","sagittaria_cristata","najas_minor","utricularia_minor","schoenoplectus_pungens","surface_growth","equisetum_fluviatile","fontinalis_antipyretica","eleocharis_robbinsii","juncus_sp","persicaria_amphibia.1","ranunculus_aquatilis.1","schoenoplectus_tabernaemontani.1","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232391",NA,"3","14.4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232392",NA,"5","9.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232393",NA,"0","5.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232394",NA,"1","2.6","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232395",NA,"0","2.3","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232396",NA,"0","8.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232397",NA,"2","8.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232398",NA,"3","4.3","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232399",NA,"0","6.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232400",NA,"1","4.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232401",NA,"1","8.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232402",NA,"5","8.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232403",NA,"5","8.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232404",NA,"1","15.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232405",NA,"5","13.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232406",NA,"5","8.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232407",NA,"0","2.3","0","0","0","0","0","0","3","0","1","0","1","0","0","0","1","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"49013300","2009-08-19","5",NA,"Ajay Jones","232408",NA,"3","7.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0",NA,NA,"0","0","0","crookneck","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250677",NA,"0","3.3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250678",NA,"0","3.9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250679",NA,"0","3.3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250680",NA,"1","2.6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250681",NA,"1","3.9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250682",NA,"0","2.6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250683",NA,"0","7.9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250684",NA,"0","6.2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250685",NA,"0","3.9","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250686",NA,"0","7.2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250687",NA,"1","10.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250688",NA,"0","7.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250689",NA,"0","6.6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250690",NA,"0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250691",NA,"0","4.3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250692",NA,"0","1.6","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250693",NA,"0","4.9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250694",NA,"0","10.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250695",NA,"0","3.9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250696",NA,"1","3.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250697",NA,"0","4.3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250698",NA,"1","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250699",NA,"0","4.3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250700",NA,"0","5.2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250701",NA,"0","3.3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250702",NA,"0","4.6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250703",NA,"0","2.3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250704",NA,"1","3.3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250705",NA,"0","4.9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250706",NA,"0","4.9","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250707",NA,"0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250708",NA,"0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250709",NA,"0","5.2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250710",NA,"0","3.3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
"Newman Lab University of Minnesota",NA,"62000100","2009-05-15","5",NA,"Ajay Jones","250711",NA,"0","3.9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","silver","0","0","0","0",NA,"0","0","0",NA,"0",NA,"0","0","0",NA,"0","0",NA,NA,"0","0","0","0",0,NA,"0",0,"0",0,NA,NA,NA,FALSE,TRUE,TRUE
